chunk_id,sum_nats,n_bytes
span_00219,509.745697,800
span_00220,539.739746,800
span_00221,566.712280,800
span_00222,591.249695,800
span_00223,597.276733,800
span_00224,526.801392,800
span_00225,486.931091,800
span_00226,562.594238,800
span_00227,563.001526,800
span_00228,603.188660,800
span_00229,500.690643,800
span_00230,510.720306,800
span_00231,489.104858,800
span_00232,666.578003,800
span_00233,740.760010,800
span_00234,623.306702,800
span_00235,527.384033,800
span_00236,646.109741,800
span_00237,668.745117,800
span_00238,741.563965,800
span_00239,575.656006,800
span_00240,569.427979,800
span_00241,590.366089,800
span_00242,562.898071,800
span_00243,532.620605,801
span_00244,597.351929,800
span_00245,564.358459,800
span_00246,553.864075,800
span_00247,600.975098,800
span_00248,562.660767,800
span_00249,601.890991,800
span_00250,547.357300,800
span_00251,592.112793,800
span_00252,584.245850,800
span_00253,500.524689,800
span_00254,735.037292,800
span_00255,742.285095,800
span_00256,745.229614,800
span_00257,800.314758,800
span_00258,725.243164,800
span_00259,818.548401,800
span_00260,748.601685,800
span_00261,510.374542,800
span_00262,532.591492,800
span_00263,626.161987,800
span_00264,658.737671,800
span_00265,655.167725,800
span_00266,749.177612,800
span_00267,713.210205,800
span_00268,655.365967,800
span_00269,748.609009,800
span_00270,717.344360,800
span_00271,589.483887,800
span_00272,694.767517,800
span_00273,537.599121,800
span_00274,498.935638,800
span_00275,510.607483,800
span_00276,619.318604,800
span_00277,551.315674,800
span_00278,596.242188,800
span_00279,582.224243,800
span_00280,537.423462,800
span_00281,575.354614,800
span_00282,557.221985,800
span_00283,493.824158,800
span_00284,473.112183,800
span_00285,402.348663,800
span_00286,640.529541,800
span_00287,594.146484,800
span_00288,534.221924,800
span_00289,489.699341,801
span_00290,441.144348,800
span_00291,556.142944,800
span_00292,607.338257,800
span_00293,806.729004,800
span_00294,462.810272,800
span_00295,585.225098,802
span_00296,482.624817,800
span_00297,661.790649,800
span_00298,648.898804,800
span_00299,705.425110,800
span_00300,587.047852,800
span_00301,625.319214,800
span_00302,629.735168,800
span_00303,724.176208,800
span_00304,611.525879,800
span_00305,407.557007,800
span_00306,667.930176,800
span_00307,617.076904,800
span_00308,566.510254,800
span_00309,575.927734,800
span_00310,656.578308,800
span_00311,678.523926,801
span_00312,601.782166,800
span_00313,633.726074,800
span_00314,587.388245,800
span_00315,592.021118,800
span_00316,625.191040,800
span_00317,419.738708,800
span_00318,491.606354,800
span_00319,616.057129,800
span_00320,447.073822,800
span_00321,434.961426,800
span_00322,763.623657,800
span_00323,699.736938,800
span_00324,640.163208,800
span_00325,852.957520,800
span_00326,783.882507,800
span_00327,1016.399841,800
span_00328,784.757324,800
span_00329,740.133423,800
span_00330,719.925659,800
span_00331,983.451355,800
span_00332,885.604858,800
span_00333,766.944458,802
span_00334,723.510132,802
span_00335,817.823975,800
span_00336,894.046082,800
span_00337,839.495605,800
span_00338,807.816040,800
span_00339,756.255310,800
span_00340,835.126343,800
span_00341,891.307373,800
span_00342,790.340027,800
span_00343,1020.032349,800
span_00344,890.697510,800
span_00345,897.988037,800
span_00346,1013.603516,800
span_00347,981.870605,800
span_00348,683.577087,800
span_00349,709.426697,800
span_00350,688.442566,800
span_00351,623.924011,800
span_00352,755.846008,800
span_00353,675.539429,800
span_00354,830.289429,800
span_00355,566.555176,800
span_00356,645.453796,800
span_00357,568.955566,800
span_00358,531.824646,800
span_00359,606.770264,800
span_00360,687.338684,801
span_00361,612.773438,800
span_00362,578.849731,800
span_00363,721.092224,800
span_00364,678.364685,800
span_00365,629.380859,800
span_00366,620.909546,800
span_00367,622.651306,800
span_00368,389.424042,800
span_00369,366.557922,800
span_00370,308.497833,800
span_00371,387.873901,800
span_00372,420.256744,800
span_00373,540.805786,800
span_00374,577.782104,800
span_00375,557.547241,800
span_00376,552.309082,800
span_00377,634.260864,800
span_00378,657.004028,800
span_00379,719.762085,800
span_00380,593.270508,800
span_00381,693.979858,800
span_00382,665.757751,800
span_00383,753.310425,800
span_00384,619.619690,800
span_00385,652.300232,800
span_00386,311.947296,800
span_00387,364.305756,800
span_00388,307.761841,800
span_00389,546.579346,800
span_00390,561.797485,800
span_00391,506.923584,800
span_00392,606.079651,800
span_00393,756.517273,800
span_00394,760.324463,800
span_00395,801.580200,800
span_00396,734.310791,800
span_00397,861.883911,800
span_00398,787.741699,800
span_00399,781.500549,800
span_00400,718.563110,800
span_00401,728.429993,800
span_00402,675.707092,800
span_00403,491.609070,800
span_00404,447.529480,800
span_00405,508.154022,800
span_00406,486.334045,800
span_00407,491.508728,800
span_00408,518.129089,800
span_00409,478.426880,800
span_00410,537.478394,800
span_00411,447.287201,800
span_00412,467.114624,800
span_00413,589.114502,800
span_00414,595.888184,800
span_00415,500.665527,800
span_00416,458.593872,800
span_00417,535.616577,800
span_00418,536.617920,800
span_00419,564.244629,800
span_00420,772.712219,800
span_00421,855.483032,800
span_00422,917.149597,800
span_00423,908.000122,800
span_00424,994.078796,800
span_00425,879.557129,800
span_00426,748.229492,800
span_00427,675.868591,800
